#1	
float	4DLUT(60025,2)
52449	0.37069
52450	0.37931
52451	0.396552
52452	0.396552
52453	0.405172
52454	0.405172
52455	0.413793
52456	0.405172
52457	0.396552
52458	0.396552
52459	0.396552
52460	0.387931
52461	0.37931
52462	0.362069
52463	0.344828
52464	0.327586
52465	0.293103
52466	0.293103
52467	0.267241
52468	0.224138
52469	0.215517
52470	0.181034
52471	0.155172
52472	0.137931
52473	0.112069
52474	0.086207
52475	0.060345
52476	0.043103
52477	0.034483
52478	0.017241
52479	0.008621
52480	0
52481	0.017241
52482	0.017241
52483	0.034483
52484	0.051724
52485	0.068966
52486	0.077586
52487	0.094828
52488	0.12069
52489	0.137931
52490	0.155172
52491	0.181034
52492	0.198276
52493	0.224138
52494	0.241379
52495	0.275862
52496	0.275862
52497	0.327586
52498	0.318966
52499	0.318966
52500	0.327586
52501	0.344828
52502	0.353448
52503	0.353448
52504	0.336207
52505	0.353448
52506	0.344828
52507	0.336207
52508	0.336207
52509	0.327586
52510	0.318966
52511	0.310345
52512	0.284483
52513	0.275862
52514	0.258621
52515	0.189655
52516	0.189655
52517	0.172414
52518	0.155172
52519	0.137931
52520	0.12069
52521	0.094828
52522	0.086207
52523	0.060345
52524	0.043103
52525	0.034483
52526	0.025862
52527	0.008621
52528	0
52529	0
52530	0
52531	0.017241
52532	0.017241
52533	0.034483
52534	0.051724
52535	0.068966
52536	0.077586
52537	0.094828
52538	0.103448
52539	0.112069
52540	0.137931
52541	0.155172
52542	0.172414
52543	0.189655
52544	0.215517
52545	0.232759
52546	0.258621
52547	0.258621
52548	0.275862
52549	0.275862
52550	0.293103
52551	0.293103
52552	0.301724
52553	0.293103
52554	0.293103
52555	0.293103
52556	0.275862
52557	0.284483
52558	0.275862
52559	0.267241
52560	0.241379
52561	0.232759
52562	0.198276
52563	0.189655
52564	0.189655
52565	0.155172
52566	0.137931
52567	0.12931
52568	0.103448
52569	0.086207
52570	0.077586
52571	0.060345
52572	0.043103
52573	0.034483
52574	0.025862
52575	0.008621
52576	0.008621
52577	0
52578	0
52579	0
52580	0.017241
52581	0.017241
52582	0.017241
52583	0.034483
52584	0.043103
52585	0.060345
52586	0.068966
52587	0.086207
52588	0.086207
52589	0.112069
52590	0.12069
52591	0.137931
52592	0.146552
52593	0.155172
52594	0.181034
52595	0.189655
52596	0.198276
52597	0.224138
52598	0.224138
52599	0.241379
52600	0.232759
52601	0.241379
52602	0.25
52603	0.232759
52604	0.241379
52605	0.232759
52606	0.232759
52607	0.215517
52608	0.206897
52609	0.189655
52610	0.172414
52611	0.163793
52612	0.112069
52613	0.112069
52614	0.112069
52615	0.103448
52616	0.086207
52617	0.077586
52618	0.068966
52619	0.060345
52620	0.043103
52621	0.025862
52622	0.025862
52623	0.017241
52624	0.008621
52625	0
52626	0
52627	0
52628	0
52629	0
52630	0.017241
52631	0.017241
52632	0.017241
52633	0.034483
52634	0.034483
52635	0.051724
52636	0.060345
52637	0.068966
52638	0.086207
52639	0.094828
52640	0.103448
52641	0.103448
52642	0.12069
52643	0.12069
52644	0.12069
52645	0.146552
52646	0.155172
52647	0.172414
52648	0.181034
52649	0.181034
52650	0.189655
52651	0.172414
52652	0.189655
52653	0.181034
52654	0.189655
52655	0.172414
52656	0.163793
52657	0.146552
52658	0.137931
52659	0.12069
52660	0.112069
52661	0.112069
52662	0.112069
52663	0.086207
52664	0.077586
52665	0.068966
52666	0.060345
52667	0.051724
52668	0.034483
52669	0.025862
52670	0.025862
52671	0.017241
52672	0.008621
52673	0
52674	0
52675	0
52676	0
52677	0
52678	0
52679	0
52680	0.017241
52681	0.017241
52682	0.017241
52683	0.025862
52684	0.034483
52685	0.043103
52686	0.043103
52687	0.060345
52688	0.060345
52689	0.068966
52690	0.077586
52691	0.077586
52692	0.086207
52693	0.086207
52694	0.103448
52695	0.103448
52696	0.112069
52697	0.12069
52698	0.137931
52699	0.137931
52700	0.12931
52701	0.137931
52702	0.12931
52703	0.12931
52704	0.112069
52705	0.103448
52706	0.094828
52707	0.086207
52708	0.086207
52709	0.068966
52710	0.051724
52711	0.051724
52712	0.051724
52713	0.051724
52714	0.043103
52715	0.034483
52716	0.034483
52717	0.025862
52718	0.017241
52719	0.017241
52720	0.008621
52721	0
52722	0
52723	0
52724	0
52725	0
52726	0
52727	0
52728	0
52729	0
52730	0.017241
52731	0.017241
52732	0.017241
52733	0.017241
52734	0.025862
52735	0.025862
52736	0.043103
52737	0.043103
52738	0.043103
52739	0.051724
52740	0.051724
52741	0.060345
52742	0.068966
52743	0.068966
52744	0.068966
52745	0.068966
52746	0.068966
52747	0.077586
52748	0.077586
52749	0.086207
52750	0.077586
52751	0.077586
52752	0.068966
52753	0.068966
52754	0.068966
52755	0.060345
52756	0.051724
52757	0.051724
52758	0.051724
52759	0.051724
52760	0.051724
52761	0.043103
52762	0.034483
52763	0.025862
52764	0.025862
52765	0.017241
52766	0.017241
52767	0.017241
52768	0.008621
52769	0
52770	0
52771	0
52772	0
52773	0
52774	0
52775	0
52776	0
52777	0
52778	0
52779	0
52780	0.008621
52781	0.017241
52782	0.017241
52783	0.017241
52784	0.017241
52785	0.025862
52786	0.025862
52787	0.025862
52788	0.034483
52789	0.034483
52790	0.034483
52791	0.034483
52792	0.034483
52793	0.034483
52794	0.034483
52795	0.034483
52796	0.025862
52797	0.025862
52798	0.043103
52799	0.025862
52800	0.034483
52801	0.025862
52802	0.034483
52803	0.034483
52804	0.034483
52805	0.034483
52806	0.034483
52807	0.017241
52808	0.017241
52809	0.017241
52810	0.017241
52811	0.017241
52812	0.017241
52813	0.017241
52814	0.017241
52815	0.008621
52816	0.008621
52817	0
52818	0
52819	0
52820	0
52821	0
52822	0
52823	0.12931
52824	0.146552
52825	0.172414
52826	0.181034
52827	0.206897
52828	0.224138
52829	0.241379
52830	0.25
52831	0.267241
52832	0.275862
52833	0.293103
52834	0.310345
52835	0.318966
52836	0.336207
52837	0.336207
52838	0.336207
52839	0.336207
52840	0.336207
52841	0.336207
52842	0.336207
52843	0.336207
52844	0.336207
52845	0.336207
52846	0.336207
52847	0.336207
52848	0.336207
52849	0.336207
52850	0.336207
52851	0.336207
52852	0.336207
52853	0.336207
52854	0.336207
52855	0.336207
52856	0.336207
52857	0.336207
52858	0.336207
52859	0.318966
52860	0.301724
52861	0.293103
52862	0.275862
52863	0.267241
52864	0.25
52865	0.224138
52866	0.206897
52867	0.198276
52868	0.181034
52869	0.155172
52870	0.137931
52871	0.112069
52872	0.146552
52873	0.163793
52874	0.189655
52875	0.206897
52876	0.232759
52877	0.25
52878	0.267241
52879	0.284483
52880	0.301724
52881	0.318966
52882	0.336207
52883	0.353448
52884	0.37069
52885	0.387931
52886	0.387931
52887	0.387931
52888	0.387931
52889	0.387931
52890	0.387931
52891	0.387931
52892	0.387931
52893	0.387931
52894	0.387931
52895	0.387931
52896	0.387931
52897	0.387931
52898	0.387931
52899	0.387931
52900	0.387931
52901	0.387931
52902	0.387931
52903	0.387931
52904	0.387931
52905	0.387931
52906	0.387931
52907	0.387931
52908	0.37069
52909	0.353448
52910	0.336207
52911	0.318966
52912	0.310345
52913	0.293103
52914	0.267241
52915	0.241379
52916	0.232759
52917	0.215517
52918	0.181034
52919	0.163793
52920	0.137931
52921	0.172414
52922	0.198276
52923	0.232759
52924	0.25
52925	0.275862
52926	0.301724
52927	0.327586
52928	0.344828
52929	0.362069
52930	0.37931
52931	0.396552
52932	0.422414
52933	0.439655
52934	0.456897
52935	0.456897
52936	0.456897
52937	0.456897
52938	0.456897
52939	0.456897
52940	0.456897
52941	0.456897
52942	0.456897
52943	0.456897
52944	0.456897
52945	0.456897
52946	0.456897
52947	0.456897
52948	0.456897
52949	0.456897
52950	0.456897
52951	0.456897
52952	0.456897
52953	0.456897
52954	0.456897
52955	0.456897
52956	0.456897
52957	0.439655
52958	0.413793
52959	0.396552
52960	0.37931
52961	0.362069
52962	0.344828
52963	0.310345
52964	0.284483
52965	0.267241
52966	0.25
52967	0.206897
52968	0.189655
52969	0.155172
52970	0.189655
52971	0.215517
52972	0.25
52973	0.267241
52974	0.301724
52975	0.327586
52976	0.353448
52977	0.37069
52978	0.396552
52979	0.413793
52980	0.431034
52981	0.456897
52982	0.474138
52983	0.5
52984	0.5
52985	0.5
52986	0.5
52987	0.5
52988	0.5
52989	0.5
52990	0.5
52991	0.5
52992	0.5
52993	0.5
52994	0.5
52995	0.5
52996	0.5
52997	0.5
52998	0.5
52999	0.5
53000	0.5
53001	0.5
53002	0.5
53003	0.5
53004	0.5
53005	0.5
53006	0.482759
53007	0.456897
53008	0.439655
53009	0.413793
53010	0.396552
53011	0.37931
53012	0.344828
53013	0.310345
53014	0.293103
53015	0.275862
53016	0.232759
53017	0.206897
53018	0.172414
53019	0.206897
53020	0.232759
53021	0.275862
53022	0.293103
53023	0.327586
53024	0.362069
53025	0.387931
53026	0.405172
53027	0.431034
53028	0.448276
53029	0.474138
53030	0.5
53031	0.517241
53032	0.543103
53033	0.543103
53034	0.543103
53035	0.543103
53036	0.543103
53037	0.543103
53038	0.543103
53039	0.543103
53040	0.543103
53041	0.543103
53042	0.543103
53043	0.543103
53044	0.543103
53045	0.543103
53046	0.543103
53047	0.543103
53048	0.543103
53049	0.543103
53050	0.543103
53051	0.543103
53052	0.543103
53053	0.543103
53054	0.543103
53055	0.517241
53056	0.491379
53057	0.474138
53058	0.448276
53059	0.431034
53060	0.405172
53061	0.37069
53062	0.336207
53063	0.318966
53064	0.293103
53065	0.25
53066	0.224138
53067	0.189655
53068	0.224138
53069	0.25
53070	0.293103
53071	0.318966
53072	0.353448
53073	0.387931
53074	0.413793
53075	0.439655
53076	0.465517
53077	0.482759
53078	0.508621
53079	0.534483
53080	0.560345
53081	0.586207
53082	0.586207
53083	0.586207
53084	0.586207
53085	0.586207
53086	0.586207
53087	0.586207
53088	0.586207
53089	0.586207
53090	0.586207
53091	0.586207
53092	0.586207
53093	0.586207
53094	0.586207
53095	0.586207
53096	0.586207
53097	0.586207
53098	0.586207
53099	0.586207
53100	0.586207
53101	0.586207
53102	0.586207
53103	0.586207
53104	0.560345
53105	0.534483
53106	0.508621
53107	0.482759
53108	0.465517
53109	0.439655
53110	0.405172
53111	0.362069
53112	0.344828
53113	0.318966
53114	0.267241
53115	0.241379
53116	0.206897
53117	0.232759
53118	0.267241
53119	0.310345
53120	0.336207
53121	0.37069
53122	0.413793
53123	0.448276
53124	0.474138
53125	0.5
53126	0.525862
53127	0.551724
53128	0.586207
53129	0.612069
53130	0.637931
53131	0.637931
53132	0.637931
53133	0.637931
53134	0.637931
53135	0.637931
53136	0.637931
53137	0.637931
53138	0.637931
53139	0.637931
53140	0.637931
53141	0.637931
53142	0.637931
53143	0.637931
53144	0.637931
53145	0.637931
53146	0.637931
53147	0.637931
53148	0.637931
53149	0.637931
53150	0.637931
53151	0.637931
53152	0.637931
53153	0.612069
53154	0.586207
53155	0.560345
53156	0.534483
53157	0.508621
53158	0.482759
53159	0.448276
53160	0.405172
53161	0.37931
53162	0.353448
53163	0.301724
53164	0.275862
53165	0.232759
53166	0.25
53167	0.284483
53168	0.336207
53169	0.362069
53170	0.405172
53171	0.448276
53172	0.482759
53173	0.508621
53174	0.543103
53175	0.568966
53176	0.594828
53177	0.62931
53178	0.655172
53179	0.689655
53180	0.689655
53181	0.689655
53182	0.689655
53183	0.689655
53184	0.689655
53185	0.689655
53186	0.689655
53187	0.689655
53188	0.689655
53189	0.689655
53190	0.689655
53191	0.689655
53192	0.689655
53193	0.689655
53194	0.689655
53195	0.689655
53196	0.689655
53197	0.689655
53198	0.689655
53199	0.689655
53200	0.689655
53201	0.689655
53202	0.663793
53203	0.62931
53204	0.603448
53205	0.577586
53206	0.551724
53207	0.525862
53208	0.482759
53209	0.439655
53210	0.413793
53211	0.387931
53212	0.327586
53213	0.293103
53214	0.25
53215	0.267241
53216	0.301724
53217	0.362069
53218	0.387931
53219	0.431034
53220	0.482759
53221	0.517241
53222	0.543103
53223	0.577586
53224	0.603448
53225	0.637931
53226	0.672414
53227	0.698276
53228	0.732759
53229	0.732759
53230	0.732759
53231	0.732759
53232	0.732759
53233	0.732759
53234	0.732759
53235	0.732759
53236	0.732759
53237	0.732759
53238	0.732759
53239	0.732759
53240	0.732759
53241	0.732759
53242	0.732759
53243	0.732759
53244	0.732759
53245	0.732759
53246	0.732759
53247	0.732759
53248	0.732759
53249	0.732759
53250	0.732759
53251	0.706897
53252	0.672414
53253	0.646552
53254	0.612069
53255	0.586207
53256	0.560345
53257	0.517241
53258	0.465517
53259	0.439655
53260	0.405172
53261	0.344828
53262	0.310345
53263	0.267241
53264	0.293103
53265	0.327586
53266	0.387931
53267	0.422414
53268	0.465517
53269	0.517241
53270	0.551724
53271	0.586207
53272	0.62069
53273	0.646552
53274	0.681034
53275	0.715517
53276	0.75
53277	0.784483
53278	0.784483
53279	0.784483
53280	0.784483
53281	0.784483
53282	0.784483
53283	0.784483
53284	0.784483
53285	0.784483
53286	0.784483
53287	0.784483
53288	0.784483
53289	0.784483
53290	0.784483
53291	0.784483
53292	0.784483
53293	0.784483
53294	0.784483
53295	0.784483
53296	0.784483
53297	0.784483
53298	0.784483
53299	0.784483
53300	0.75
53301	0.715517
53302	0.689655
53303	0.655172
53304	0.62931
53305	0.594828
53306	0.551724
53307	0.491379
53308	0.465517
53309	0.431034
53310	0.362069
53311	0.327586
53312	0.284483
53313	0.301724
53314	0.336207
53315	0.396552
53316	0.431034
53317	0.474138
53318	0.534483
53319	0.568966
53320	0.603448
53321	0.637931
53322	0.672414
53323	0.706897
53324	0.741379
53325	0.775862
53326	0.810345
53327	0.810345
53328	0.810345
53329	0.810345
53330	0.810345
53331	0.810345
53332	0.810345
53333	0.810345
53334	0.810345
53335	0.810345
53336	0.810345
53337	0.810345
53338	0.810345
53339	0.810345
53340	0.810345
53341	0.810345
53342	0.810345
53343	0.810345
53344	0.810345
53345	0.810345
53346	0.810345
53347	0.810345
53348	0.810345
53349	0.775862
53350	0.741379
53351	0.706897
53352	0.672414
53353	0.646552
53354	0.612069
53355	0.568966
53356	0.508621
53357	0.482759
53358	0.448276
53359	0.37931
53360	0.344828
53361	0.293103
53362	0.310345
53363	0.353448
53364	0.413793
53365	0.448276
53366	0.491379
53367	0.551724
53368	0.586207
53369	0.62069
53370	0.655172
53371	0.689655
53372	0.724138
53373	0.767241
53374	0.801724
53375	0.836207
53376	0.836207
53377	0.836207
53378	0.836207
53379	0.836207
53380	0.836207
53381	0.836207
53382	0.836207
53383	0.836207
53384	0.836207
53385	0.836207
53386	0.836207
53387	0.836207
53388	0.836207
53389	0.836207
53390	0.836207
53391	0.836207
53392	0.836207
53393	0.836207
53394	0.836207
53395	0.836207
53396	0.836207
53397	0.836207
53398	0.801724
53399	0.767241
53400	0.732759
53401	0.698276
53402	0.663793
53403	0.62931
53404	0.586207
53405	0.525862
53406	0.491379
53407	0.456897
53408	0.387931
53409	0.353448
53410	0.301724
53411	0.327586
53412	0.37069
53413	0.439655
53414	0.474138
53415	0.517241
53416	0.577586
53417	0.62069
53418	0.655172
53419	0.689655
53420	0.724138
53421	0.758621
53422	0.801724
53423	0.836207
53424	0.87069
53425	0.87069
53426	0.87069
53427	0.87069
53428	0.87069
53429	0.87069
53430	0.87069
53431	0.87069
53432	0.87069
53433	0.87069
53434	0.87069
53435	0.87069
53436	0.87069
53437	0.87069
53438	0.87069
53439	0.87069
53440	0.87069
53441	0.87069
53442	0.87069
53443	0.87069
53444	0.87069
53445	0.87069
53446	0.87069
53447	0.836207
53448	0.793103
53449	0.758621
53450	0.724138
53451	0.689655
53452	0.655172
53453	0.603448
53454	0.543103
53455	0.508621
53456	0.474138
53457	0.396552
53458	0.362069
53459	0.310345
53460	0.344828
53461	0.387931
53462	0.456897
53463	0.491379
53464	0.543103
53465	0.603448
53466	0.646552
53467	0.681034
53468	0.724138
53469	0.758621
53470	0.793103
53471	0.836207
53472	0.87069
53473	0.913793
53474	0.913793
53475	0.913793
53476	0.913793
53477	0.913793
53478	0.913793
53479	0.913793
53480	0.913793
53481	0.913793
53482	0.913793
53483	0.913793
53484	0.913793
53485	0.913793
53486	0.913793
53487	0.913793
53488	0.913793
53489	0.913793
53490	0.913793
53491	0.913793
53492	0.913793
53493	0.913793
53494	0.913793
53495	0.913793
53496	0.87931
53497	0.836207
53498	0.801724
53499	0.758621
53500	0.724138
53501	0.689655
53502	0.637931
53503	0.568966
53504	0.534483
53505	0.5
53506	0.422414
53507	0.37931
53508	0.327586
53509	0.362069
53510	0.405172
53511	0.482759
53512	0.517241
53513	0.568966
53514	0.637931
53515	0.681034
53516	0.715517
53517	0.758621
53518	0.793103
53519	0.836207
53520	0.87931
53521	0.913793
53522	0.956897
53523	0.956897
53524	0.956897
53525	0.956897
53526	0.956897
53527	0.956897
53528	0.956897
53529	0.956897
53530	0.956897
53531	0.956897
53532	0.956897
53533	0.956897
53534	0.956897
53535	0.956897
53536	0.956897
53537	0.956897
53538	0.956897
53539	0.956897
53540	0.956897
53541	0.956897
53542	0.956897
53543	0.956897
53544	0.956897
53545	0.913793
53546	0.87069
53547	0.836207
53548	0.793103
53549	0.758621
53550	0.715517
53551	0.663793
53552	0.594828
53553	0.560345
53554	0.517241
53555	0.439655
53556	0.396552
53557	0.344828
53558	0.362069
53559	0.405172
53560	0.482759
53561	0.517241
53562	0.568966
53563	0.637931
53564	0.681034
53565	0.715517
53566	0.758621
53567	0.793103
53568	0.836207
53569	0.87931
53570	0.922414
53571	0.965517
53572	0.965517
53573	0.965517
53574	0.965517
53575	0.965517
53576	0.965517
53577	0.965517
53578	0.965517
53579	0.965517
53580	0.965517
53581	0.965517
53582	0.965517
53583	0.965517
53584	0.965517
53585	0.965517
53586	0.965517
53587	0.965517
53588	0.965517
53589	0.965517
53590	0.965517
53591	0.965517
53592	0.965517
53593	0.965517
53594	0.922414
53595	0.87931
53596	0.844828
53597	0.801724
53598	0.767241
53599	0.724138
53600	0.672414
53601	0.603448
53602	0.568966
53603	0.525862
53604	0.448276
53605	0.405172
53606	0.353448
53607	0.37931
53608	0.422414
53609	0.5
53610	0.543103
53611	0.594828
53612	0.663793
53613	0.706897
53614	0.75
53615	0.793103
53616	0.827586
53617	0.87069
53618	0.913793
53619	0.956897
53620	1
53621	1
53622	1
53623	1
53624	1
53625	1
53626	1
53627	1
53628	1
53629	1
53630	1
53631	1
53632	1
53633	1
53634	1
53635	1
53636	1
53637	1
53638	1
53639	1
53640	1
53641	1
53642	1
53643	0.956897
53644	0.913793
53645	0.87069
53646	0.827586
53647	0.793103
53648	0.75
53649	0.698276
53650	0.62069
53651	0.586207
53652	0.543103
53653	0.465517
53654	0.413793
53655	0.362069
53656	0.387931
53657	0.422414
53658	0.5
53659	0.560345
53660	0.603448
53661	0.663793
53662	0.706897
53663	0.767241
53664	0.793103
53665	0.836207
53666	0.87069
53667	0.913793
53668	0.956897
53669	1
53670	1
53671	1
53672	1
53673	1
53674	1
53675	1
53676	1
53677	1
53678	1
53679	1
53680	1
53681	1
53682	1
53683	1
53684	1
53685	1
53686	1
53687	1
53688	1
53689	1
53690	1
53691	1
53692	0.956897
53693	0.922414
53694	0.87069
53695	0.827586
53696	0.801724
53697	0.75
53698	0.698276
53699	0.637931
53700	0.586207
53701	0.543103
53702	0.465517
53703	0.431034
53704	0.37931
53705	0.387931
53706	0.439655
53707	0.525862
53708	0.560345
53709	0.603448
53710	0.672414
53711	0.715517
53712	0.75
53713	0.801724
53714	0.836207
53715	0.87069
53716	0.913793
53717	0.956897
53718	1
53719	1
53720	1
53721	1
53722	1
53723	1
53724	1
53725	1
53726	1
53727	1
53728	1
53729	1
53730	1
53731	1
53732	1
53733	1
53734	1
53735	1
53736	1
53737	1
53738	1
53739	1
53740	1
53741	0.956897
53742	0.913793
53743	0.87931
53744	0.827586
53745	0.801724
53746	0.767241
53747	0.715517
53748	0.62069
53749	0.603448
53750	0.560345
53751	0.482759
53752	0.431034
53753	0.37069
53754	0.396552
53755	0.465517
53756	0.525862
53757	0.560345
53758	0.612069
53759	0.681034
53760	0.732759
53761	0.758621
53762	0.801724
53763	0.827586
53764	0.87931
53765	0.913793
53766	0.956897
53767	1
53768	1
53769	1
53770	1
53771	1
53772	1
53773	1
53774	1
53775	1
53776	1
53777	1
53778	1
53779	1
53780	1
53781	1
53782	1
53783	1
53784	1
53785	1
53786	1
53787	1
53788	1
53789	1
53790	0.956897
53791	0.913793
53792	0.87069
53793	0.827586
53794	0.810345
53795	0.758621
53796	0.706897
53797	0.637931
53798	0.603448
53799	0.586207
53800	0.491379
53801	0.431034
53802	0.37069
53803	0.396552
53804	0.439655
53805	0.517241
53806	0.577586
53807	0.62931
53808	0.689655
53809	0.715517
53810	0.758621
53811	0.810345
53812	0.844828
53813	0.887931
53814	0.922414
53815	0.965517
53816	1
53817	1
53818	1
53819	1
53820	1
53821	1
53822	1
53823	1
53824	1
53825	1
53826	1
53827	1
53828	1
53829	1
53830	1
53831	1
53832	1
53833	1
53834	1
53835	1
53836	1
53837	1
53838	1
53839	0.956897
53840	0.922414
53841	0.87931
53842	0.836207
53843	0.801724
53844	0.767241
53845	0.724138
53846	0.637931
53847	0.603448
53848	0.560345
53849	0.482759
53850	0.431034
53851	0.396552
53852	0.405172
53853	0.456897
53854	0.543103
53855	0.586207
53856	0.62931
53857	0.681034
53858	0.724138
53859	0.775862
53860	0.810345
53861	0.844828
53862	0.87931
53863	0.913793
53864	0.956897
53865	1
53866	1
53867	1
53868	1
53869	1
53870	1
53871	1
53872	1
53873	1
53874	1
53875	1
53876	1
53877	1
53878	1
53879	1
53880	1
53881	1
53882	1
53883	1
53884	1
53885	1
53886	1
53887	1
53888	0.965517
53889	0.922414
53890	0.87931
53891	0.844828
53892	0.801724
53893	0.767241
53894	0.724138
53895	0.655172
53896	0.62069
53897	0.577586
53898	0.508621
53899	0.448276
53900	0.387931
53901	0.405172
53902	0.465517
53903	0.534483
53904	0.577586
53905	0.62931
53906	0.689655
53907	0.732759
53908	0.767241
53909	0.810345
53910	0.844828
53911	0.87931
53912	0.922414
53913	0.956897
53914	1
53915	1
53916	1
53917	1
53918	1
53919	1
53920	1
53921	1
53922	1
53923	1
53924	1
53925	1
53926	1
53927	1
53928	1
53929	1
53930	1
53931	1
53932	1
53933	1
53934	1
53935	1
53936	1
53937	0.965517
53938	0.922414
53939	0.887931
53940	0.844828
53941	0.810345
53942	0.775862
53943	0.724138
53944	0.646552
53945	0.612069
53946	0.586207
53947	0.5
53948	0.448276
53949	0.387931
53950	0.405172
53951	0.448276
53952	0.525862
53953	0.560345
53954	0.612069
53955	0.681034
53956	0.724138
53957	0.758621
53958	0.801724
53959	0.836207
53960	0.87931
53961	0.922414
53962	0.956897
53963	1
53964	1
53965	1
53966	1
53967	1
53968	1
53969	1
53970	1
53971	1
53972	1
53973	1
53974	1
53975	1
53976	1
53977	1
53978	1
53979	1
53980	1
53981	1
53982	1
53983	1
53984	1
53985	1
53986	0.956897
53987	0.913793
53988	0.87931
53989	0.836207
53990	0.801724
53991	0.758621
53992	0.706897
53993	0.637931
53994	0.603448
53995	0.560345
53996	0.482759
53997	0.431034
53998	0.37931
53999	0.37931
54000	0.422414
54001	0.5
54002	0.543103
54003	0.594828
54004	0.663793
54005	0.706897
54006	0.75
54007	0.793103
54008	0.827586
54009	0.87069
54010	0.913793
54011	0.956897
54012	1
54013	1
54014	1
54015	1
54016	1
54017	1
54018	1
54019	1
54020	1
54021	1
54022	1
54023	1
54024	1
54025	1
54026	1
54027	1
54028	1
54029	1
54030	1
54031	1
54032	1
54033	1
54034	1
54035	0.956897
54036	0.913793
54037	0.87069
54038	0.827586
54039	0.793103
54040	0.75
54041	0.698276
54042	0.62069
54043	0.586207
54044	0.543103
54045	0.465517
54046	0.413793
54047	0.362069
54048	0.422414
54049	0.465517
54050	0.525862
54051	0.568966
54052	0.612069
54053	0.681034
54054	0.715517
54055	0.758621
54056	0.801724
54057	0.836207
54058	0.87931
54059	0.913793
54060	0.956897
54061	1
54062	1
54063	1
54064	1
54065	1
54066	1
54067	1
54068	1
54069	1
54070	1
54071	1
54072	1
54073	1
54074	1
54075	1
54076	1
54077	1
54078	1
54079	1
54080	1
54081	1
54082	1
54083	1
54084	0.956897
54085	0.922414
54086	0.87931
54087	0.836207
54088	0.801724
54089	0.758621
54090	0.715517
54091	0.637931
54092	0.603448
54093	0.560345
54094	0.491379
54095	0.439655
54096	0.387931
54097	0.413793
54098	0.474138
54099	0.551724
54100	0.603448
54101	0.646552
54102	0.706897
54103	0.741379
54104	0.775862
54105	0.810345
54106	0.844828
54107	0.887931
54108	0.922414
54109	0.965517
54110	1
54111	1
54112	1
54113	1
54114	1
54115	1
54116	1
54117	1
54118	1
54119	1
54120	1
54121	1
54122	1
54123	1
54124	1
54125	1
54126	1
54127	1
54128	1
54129	1
54130	1
54131	1
54132	1
54133	0.956897
54134	0.922414
54135	0.87931
54136	0.844828
54137	0.810345
54138	0.767241
54139	0.724138
54140	0.655172
54141	0.62931
54142	0.603448
54143	0.525862
54144	0.456897
54145	0.387931
54146	0.387931
54147	0.431034
54148	0.525862
54149	0.577586
54150	0.637931
54151	0.706897
54152	0.75
54153	0.793103
54154	0.818966
54155	0.853448
54156	0.887931
54157	0.922414
54158	0.965517
54159	1
54160	1
54161	1
54162	1
54163	1
54164	1
54165	1
54166	1
54167	1
54168	1
54169	1
54170	1
54171	1
54172	1
54173	1
54174	1
54175	1
54176	1
54177	1
54178	1
54179	1
54180	1
54181	1
54182	0.965517
54183	0.931034
54184	0.887931
54185	0.853448
54186	0.818966
54187	0.784483
54188	0.75
54189	0.672414
54190	0.62069
54191	0.568966
54192	0.491379
54193	0.413793
54194	0.362069
54195	0.353448
54196	0.405172
54197	0.465517
54198	0.543103
54199	0.586207
54200	0.672414
54201	0.724138
54202	0.767241
54203	0.801724
54204	0.844828
54205	0.887931
54206	0.931034
54207	0.965517
54208	1
54209	1
54210	1
54211	1
54212	1
54213	1
54214	1
54215	1
54216	1
54217	1
54218	1
54219	1
54220	1
54221	1
54222	1
54223	1
54224	1
54225	1
54226	1
54227	1
54228	1
54229	1
54230	1
54231	0.965517
54232	0.931034
54233	0.887931
54234	0.853448
54235	0.801724
54236	0.767241
54237	0.715517
54238	0.62931
54239	0.577586
54240	0.525862
54241	0.456897
54242	0.387931
54243	0.327586
54244	0.310345
54245	0.353448
54246	0.448276
54247	0.508621
54248	0.534483
54249	0.62931
54250	0.672414
54251	0.732759
54252	0.775862
54253	0.801724
54254	0.862069
54255	0.896552
54256	0.939655
54257	0.982759
54258	0.991379
54259	0.991379
54260	1
54261	1
54262	1
54263	1
54264	1
54265	1
54266	1
54267	1
54268	1
54269	1
54270	1
54271	1
54272	1
54273	1
54274	1
54275	1
54276	1
54277	0.991379
54278	0.991379
54279	0.982759
54280	0.939655
54281	0.896552
54282	0.853448
54283	0.801724
54284	0.767241
54285	0.741379
54286	0.663793
54287	0.594828
54288	0.534483
54289	0.482759
54290	0.405172
54291	0.344828
54292	0.293103
54293	0.275862
54294	0.327586
54295	0.405172
54296	0.448276
54297	0.5
54298	0.594828
54299	0.62069
54300	0.681034
54301	0.724138
54302	0.767241
54303	0.818966
54304	0.862069
54305	0.896552
54306	0.948276
54307	0.956897
54308	0.956897
54309	0.974138
54310	0.974138
54311	0.982759
54312	0.991379
54313	0.991379
54314	1
54315	1
54316	1
54317	1
54318	1
54319	1
54320	1
54321	0.991379
54322	0.982759
54323	0.982759
54324	0.982759
54325	0.965517
54326	0.965517
54327	0.956897
54328	0.948276
54329	0.905172
54330	0.862069
54331	0.810345
54332	0.75
54333	0.732759
54334	0.663793
54335	0.62069
54336	0.534483
54337	0.5
54338	0.439655
54339	0.37931
54340	0.310345
